student_id,math_track,first_math_grade,first_math_grade_point,math_track_encoded
Se39bf9eb029949e9,precalculus,E,0.0,2
Se3b67ed1e4e52504,calculus,C,2.0,3
Se3c569733401c030,calculus,B+,3.5,3
Se3d54f541deb6ba9,college_algebra,A,4.0,1
Se3e54cec11d26e6f,precalculus,C+,2.5,2
Se416ccde684bb28d,calculus,D+,1.5,3
Se41ec605e86b34f5,precalculus,D,1.0,2
Se44818628112c7ad,precalculus,B+,3.5,2
Se45319a18e591277,precalculus,B,3.0,2
Se457afbc129dc030,calculus,B,3.0,3
Se46776243488a3a6,calculus,D+,1.5,3
Se47e0fe94cfefdae,college_algebra,A+,4.0,1
Se490e1d14106f7c7,college_algebra,C,2.0,1
Se4c8d5f4bcf90563,calculus,C+,2.5,3
Se4d16eb80a3435f2,college_algebra,C,2.0,1
Se4dbe13d4108e4b8,college_algebra,A+,4.0,1
Se4e44f7c10a76862,calculus,C,2.0,3
Se4e663d0737c744b,precalculus,B+,3.5,2
Se4ebf0bb7105c95e,calculus,B,3.0,3
Se4fe6b25b0c7032f,calculus,C+,2.5,3
Se51d34dc01437aa3,precalculus,A+,4.0,2
Se5226cd4693d68f0,calculus,E,0.0,3
Se52286f6627663bc,precalculus,C+,2.5,2
Se53065b043d8898a,calculus,C,2.0,3
Se530f85f86f3b130,college_algebra,B+,3.5,1
Se53966491ccf94cb,precalculus,B+,3.5,2
Se540542782668dca,calculus,C+,2.5,3
Se56f465c8907dba3,calculus,B+,3.5,3
Se5779a2dcbadc75a,calculus,B,3.0,3
Se583b92e5dfb7db6,calculus,B,3.0,3
Se588046e69197281,precalculus,B+,3.5,2
Se58c3d94bd7dcdd9,calculus,B,3.0,3
Se59e6db3308dd41e,precalculus,B+,3.5,2
Se5b95fd86c92c491,calculus,A,4.0,3
Se5ba4bb2e4846cfa,college_algebra,A,4.0,1
Se5c0676c0d231337,precalculus,C+,2.5,2
Se5c2c7a7098c8065,calculus,B,3.0,3
Se5e82c1c2c589115,calculus,C+,2.5,3
Se5f60ef5ab5eabf4,precalculus,D+,1.5,2
Se620660ae180437a,precalculus,D+,1.5,2
Se622589e4bc38c77,calculus,D+,1.5,3
Se627a30ebf340ae0,precalculus,D+,1.5,2
Se6358b4ae3f8a1b7,calculus,B+,3.5,3
Se63878b90ecc527a,calculus,C,2.0,3
Se64dfd10bf5e139f,calculus,E,0.0,3
Se65b846608f4aeb2,precalculus,C,2.0,2
Se65d8b979ea18321,precalculus,C,2.0,2
Se65fb833106c31fd,calculus,B+,3.5,3
Se661084e675c41ae,calculus,B,3.0,3
Se6847f94549eb8f7,calculus,E,0.0,3
Se68d73cccb73637b,calculus,C,2.0,3
Se6a124f974625d90,calculus,D+,1.5,3
Se6baa9fbc450f2f3,calculus,D+,1.5,3
Se6c1becf87cde95e,calculus,C,2.0,3
Se6c49b47662819c0,precalculus,D+,1.5,2
Se6e6623d1d95841b,calculus,B,3.0,3
Se709236c6650e2e8,calculus,C,2.0,3
Se728346a771c299f,calculus,A,4.0,3
Se7293159748c06b4,precalculus,C+,2.5,2
Se74d0cce573f1d73,calculus,B,3.0,3
Se75dc28a98ff7a24,college_algebra,E,0.0,1
Se763bac5fc47a365,calculus,B,3.0,3
Se77a787cd68554a5,calculus,D,1.0,3
Se79b0b35096d1b7c,precalculus,E,0.0,2
Se7a00a9ce1871430,calculus,A,4.0,3
Se7b4c3637862013b,calculus,D+,1.5,3
Se7ba371b8caca2bc,calculus,C+,2.5,3
Se7be8fc0d91d3e01,precalculus,A+,4.0,2
Se7c19e3ae38860c9,college_algebra,C,2.0,1
Se7c8252cc1fb793e,calculus,B,3.0,3
Se8035b43fc7e2e7c,precalculus,C+,2.5,2
Se80c102a90bb8351,calculus,B+,3.5,3
Se82debb4649e259b,calculus,B+,3.5,3
Se84a4f0ddd307548,calculus,B,3.0,3
Se850b3fc1b59cbeb,precalculus,A+,4.0,2
Se850f54d6e4d1b1b,precalculus,D+,1.5,2
Se86b05744ddf42dd,college_algebra,A,4.0,1
Se8754246dca81f07,precalculus,B,3.0,2
Se8788f8ccb5f1c8d,calculus,C,2.0,3
Se87a23b73355ff60,precalculus,C,2.0,2
Se89913d81dd36174,calculus,C+,2.5,3
Se8be3766d35ff5b1,calculus,B,3.0,3
Se8c95f7bbcd669eb,calculus,B+,3.5,3
Se8f053d8f738867f,calculus,C+,2.5,3
Se8fa4b984997c584,precalculus,C+,2.5,2
Se905adc36bcfb3ce,calculus,C+,2.5,3
Se915865084d1fa70,calculus,D+,1.5,3
Se93b3da050797013,calculus,B,3.0,3
Se95d3c4c32a9ff34,calculus,B,3.0,3
Se96a6d0ce59ce5ad,calculus,B+,3.5,3
Se971c978175ae8cf,calculus,C,2.0,3
Se981bb098f4b2e27,precalculus,D,1.0,2
Se98e12d352b522ef,college_algebra,B+,3.5,1
Se98fbb73ed32f7ae,precalculus,A,4.0,2
Se9b58921f7f59f6d,calculus,C+,2.5,3
Se9b7ad5fed675159,calculus,C+,2.5,3
Se9d3c93e349ba155,calculus,C,2.0,3
Se9e6fdf91a9ef8c7,calculus,D+,1.5,3
Se9eabc9cefb89345,calculus,A,4.0,3
Sea3f58ef81516aa1,college_algebra,C,2.0,1
Sea412d1afdd8d2a4,precalculus,A,4.0,2
Sea63efebee0fa12c,precalculus,B+,3.5,2
Sea7bcbc8947b5bf7,calculus,D+,1.5,3
Sea8d571707a5f0fb,precalculus,C,2.0,2
Seaa02639458eee96,precalculus,D+,1.5,2
Seaaa25f3007c87a1,precalculus,C,2.0,2
Seab176b354454ca0,calculus,C,2.0,3
Seac8e6236de67823,college_algebra,B,3.0,1
Seb0e4297efc64dc4,calculus,C+,2.5,3
Seb1bd508c98c7bbb,calculus,C+,2.5,3
Seb22427840e707cf,precalculus,A,4.0,2
Seb248d40daf48358,precalculus,B+,3.5,2
Seb48a2819565e0eb,precalculus,B,3.0,2
Seb60b3330d5fda81,calculus,A,4.0,3
Seb71eeeac3915ff7,precalculus,A,4.0,2
Seb728b7584921d13,precalculus,A,4.0,2
Seb798c3ca94d6e09,college_algebra,A,4.0,1
Seb9cae0abaa8bdb5,calculus,A,4.0,3
Seb9e45fbf0eac773,college_algebra,D+,1.5,1
Sebaa8260390f0af7,precalculus,E,0.0,2
Sebab5744a83ddbc6,calculus,B+,3.5,3
Sebba5ba79e40d566,calculus,C+,2.5,3
Sebcf789e32eebb74,calculus,C+,2.5,3
Sebfb49eef876aac6,calculus,B+,3.5,3
Sec02d2902336bb5c,college_algebra,B,3.0,1
Sec0d6769fa51ab81,calculus,C+,2.5,3
Sec1625f2b6f1a4b6,precalculus,C,2.0,2
Sec235a5773ff414b,precalculus,C,2.0,2
Sec2ee148ee7b4826,calculus,C+,2.5,3
Sec38c42d2c467772,college_algebra,C+,2.5,1
Sec54c1356d8c7ed4,calculus,A,4.0,3
Sec55be54f61d023b,precalculus,D+,1.5,2
Sec77a729d2413138,calculus,B+,3.5,3
Sec83098c0025125f,calculus,C+,2.5,3
Sec98311428ee4309,precalculus,D+,1.5,2
Seca9d1f840f5593a,college_algebra,E,0.0,1
Secae15aacbe8a120,precalculus,B+,3.5,2
Secb94c2b38e6a442,calculus,B+,3.5,3
Secbf7ab1bd3f9ea3,calculus,B,3.0,3
Secdb189949a86fa8,precalculus,A,4.0,2
Sece522c237ce90f1,calculus,C+,2.5,3
Seceb0b3936a22d05,calculus,E,0.0,3
Secfa3fe31b20eba1,college_algebra,A+,4.0,1
Secfbb7512fffc1f0,calculus,B+,3.5,3
Sed08adc4505626bb,calculus,E,0.0,3
Sed0f924d39139152,calculus,A,4.0,3
Sed178d245660106d,calculus,B,3.0,3
Sed2208f84fad6761,calculus,D+,1.5,3
Sed2d0ac8685089ae,precalculus,A,4.0,2
Sed3927638216dd7b,calculus,B+,3.5,3
Sed6aa6c6b8f0cbda,precalculus,C+,2.5,2
Sed6f6679c246a94e,calculus,C,2.0,3
Sed8546bbfbb80cfe,precalculus,B+,3.5,2
Sed9dbc69eb09747e,precalculus,C,2.0,2
Sedcc4a17307a6311,calculus,B,3.0,3
Sede054cf2a66e0f7,calculus,D+,1.5,3
Sedf078ef848b0bf3,precalculus,C+,2.5,2
See06c6b9e816c445,calculus,A,4.0,3
See47e66e5fed98d2,calculus,C,2.0,3
See49ce10b1abc668,precalculus,C,2.0,2
See5bc26998bc1bd3,college_algebra,A,4.0,1
See8df8a669b8991e,precalculus,A,4.0,2
Seed16ecddcad5b8f,calculus,A,4.0,3
Seeda0be1e98612c4,precalculus,B+,3.5,2
Seedf48d3b77628d9,calculus,C,2.0,3
Sef020e6448dd2744,calculus,B,3.0,3
Sef1e59b9ac87a9b1,precalculus,C,2.0,2
Sef2734447e8c8f1b,calculus,A,4.0,3
Sef294ebe534945c3,calculus,B,3.0,3
Sef4471c54b565c39,calculus,D+,1.5,3
Sef46e39329f93afb,calculus,D+,1.5,3
Sef4e0918f71df649,precalculus,E,0.0,2
Sef55b63c5a6edf25,calculus,D+,1.5,3
Sef63417ec8da8efa,precalculus,B,3.0,2
Sef825fc263cc41e5,college_algebra,C,2.0,1
Sefb19cd9013bca7a,college_algebra,A,4.0,1
Sefc20e01110df12e,precalculus,D+,1.5,2
Sefc3d5a54ad5d4b0,college_algebra,C+,2.5,1
Sefd13616c4dc8d8b,precalculus,C,2.0,2
Sefd15362eab08d24,precalculus,D,1.0,2
Sf002a1af1139794f,calculus,B,3.0,3
Sf00b62eb116b4dc1,precalculus,A,4.0,2
Sf00ff530ee0cf2cb,calculus,B,3.0,3
Sf05755396da62847,precalculus,D+,1.5,2
Sf06529240e7c09a3,calculus,B+,3.5,3
Sf07f72bfb1c70b3f,precalculus,A,4.0,2
Sf0d5db1d88a1758f,precalculus,A,4.0,2
Sf101f97ad00d9ae2,calculus,A,4.0,3
Sf1071a2d6e14db1e,college_algebra,B,3.0,1
Sf1104ae247dc6cb6,precalculus,C+,2.5,2
Sf11879f600f088d8,precalculus,A+,4.0,2
Sf1209b56e8c2c3dd,calculus,C,2.0,3
Sf167f576fee1d8a8,precalculus,A,4.0,2
Sf1760e011ab3bd45,precalculus,E,0.0,2
Sf176e639c61f1ce4,calculus,A,4.0,3
Sf18a7f170d845b83,calculus,D+,1.5,3
Sf18b3668ed0e07c2,precalculus,A+,4.0,2
Sf18d4c1e88fe47e3,precalculus,D+,1.5,2
Sf19ada6bd61653b9,precalculus,D,1.0,2
Sf1c951c568ea30fa,calculus,B+,3.5,3
Sf1d49547ff5a960c,precalculus,A,4.0,2
Sf1f273cc65e90161,precalculus,D+,1.5,2
Sf21aab31959827c1,precalculus,E,0.0,2
Sf221e95fcf0cd4ea,precalculus,D+,1.5,2
Sf25d8b7602457f87,calculus,B,3.0,3
Sf269b85e98d3312d,calculus,A,4.0,3
Sf2812ef39aa19487,calculus,B,3.0,3
Sf2f370e9a27c64f8,precalculus,B,3.0,2
Sf2f916a324a29342,calculus,B,3.0,3
Sf313664a9e22f901,calculus,B+,3.5,3
Sf31eaea1e41e766c,calculus,A,4.0,3
Sf321081268bcb37a,calculus,B+,3.5,3
Sf330201aa87022ba,college_algebra,A,4.0,1
Sf34559d31aa02712,calculus,A,4.0,3
Sf353740d0ccc21ab,precalculus,B+,3.5,2
Sf36089182109bb6d,college_algebra,D+,1.5,1
Sf3a282a965a5da12,calculus,A+,4.0,3
Sf3a4c4418ba34e85,calculus,A,4.0,3
Sf3aae974f779d0f3,calculus,C,2.0,3
Sf3c8a6fe3ef5fe87,precalculus,B+,3.5,2
Sf3cd87db2c47bcf9,precalculus,E,0.0,2
Sf3eddfd40f6e1315,precalculus,C,2.0,2
Sf3fa4c3cc037ea18,precalculus,C,2.0,2
Sf409bca96fc01411,precalculus,C+,2.5,2
Sf42f0dcc8be0a603,precalculus,C+,2.5,2
Sf430e5fc32ddfcac,precalculus,B,3.0,2
Sf44cb36eea4a6bb7,calculus,B+,3.5,3
Sf44e9c3c173c3ff4,precalculus,B,3.0,2
Sf4536fa72872654c,precalculus,C,2.0,2
Sf46bf121cf488dcf,college_algebra,A+,4.0,1
Sf4abb984b3612c21,calculus,C,2.0,3
Sf4b8d5e1bfdb3dcf,calculus,B,3.0,3
Sf4ba6d7ebed5cb49,calculus,B,3.0,3
Sf4bfb9d9118cb916,calculus,A,4.0,3
Sf4fca5d42c75c1cd,calculus,B+,3.5,3
Sf53a264d0f3b851a,precalculus,E,0.0,2
Sf555051d03aad1d1,calculus,D,1.0,3
Sf564141777ba8220,college_algebra,B-,2.667,1
Sf5ba3bd0933509af,precalculus,B+,3.5,2
Sf5c6ff5dd5229d23,calculus,A,4.0,3
Sf5d2465643cdf02c,precalculus,A+,4.0,2
Sf5e0bd6e4ac23ded,precalculus,C+,2.5,2
Sf5e8dafe832b898f,calculus,A,4.0,3
Sf61f9893e44fbc25,calculus,D+,1.5,3
Sf6315c274902b4d5,calculus,B,3.0,3
Sf642e8a5ce339e1b,college_algebra,C,2.0,1
Sf64dda2b55aed1be,calculus,B+,3.5,3
Sf655c6cbbb9c04a8,calculus,B+,3.5,3
Sf66d65c26d6e1a57,precalculus,INC,0.0,2
Sf672d7e12e5ea552,precalculus,B,3.0,2
Sf673deef521106b6,calculus,A+,4.0,3
Sf678e5b97c93699c,calculus,C+,2.5,3
Sf684bde99e16926c,calculus,C,2.0,3
Sf6919b2e0f3adeb9,calculus,C+,2.5,3
Sf6c836325ba96ae8,college_algebra,C,2.0,1
Sf6d4c40a8bb17bf8,calculus,D+,1.5,3
Sf6dd16521be8dfc1,calculus,B,3.0,3
Sf6df1538c07567c4,college_algebra,A+,4.0,1
Sf6e7ba88049c224d,precalculus,B+,3.5,2
Sf6e7d5224a4b2643,precalculus,B,3.0,2
Sf6ee896ee9e8bc2c,calculus,A,4.0,3
Sf72b222cc1ff333f,calculus,A,4.0,3
Sf739a169ea1b498c,calculus,C+,2.5,3
Sf759084bcdd92a4d,precalculus,A,4.0,2
Sf76273cd17a77548,calculus,A,4.0,3
Sf76e3ccc3eeabfc5,calculus,B+,3.5,3
Sf77675a3352b483b,calculus,C,2.0,3
Sf77fbe83a31f00ef,precalculus,C+,2.5,2
Sf7afa6d35950e947,calculus,B,3.0,3
Sf7cc8cbe7cae83d5,calculus,B+,3.5,3
Sf7cd1b8b17613fe1,calculus,D+,1.5,3
Sf7dc856907b3d38f,calculus,C,2.0,3
Sf7e7830c8b72fba2,calculus,C,2.0,3
Sf7ef3ef1711b719e,calculus,D+,1.5,3
Sf836ab40e6e8d633,calculus,B+,3.5,3
Sf849186c76bd527b,college_algebra,D+,1.5,1
Sf84e6cbff3b5bd97,precalculus,B,3.0,2
Sf877a5fb662e53de,precalculus,C,2.0,2
Sf87efe7b82b709e5,calculus,C,2.0,3
Sf892029f22b98aa6,college_algebra,E,0.0,1
Sf8b6b65678f004a8,calculus,B,3.0,3
Sf8c37849130350fa,calculus,C,2.0,3
Sf8da34c028ba38d8,calculus,D,1.0,3
Sf8eecea35966e952,calculus,A+,4.0,3
Sf8f92655c646f340,calculus,B,3.0,3
Sf90af9df24c5105d,calculus,B,3.0,3
Sf9149274e19df6fc,calculus,C+,2.5,3
Sf93537afbb07e17a,calculus,A,4.0,3
Sf9531bce7da116c3,precalculus,C+,2.5,2
Sf959eb6bd6039906,college_algebra,D+,1.5,1
Sf95c984aec3bf6d9,calculus,A,4.0,3
Sf97c921779ffda16,calculus,C,2.0,3
Sf98eef55f78479ab,calculus,A+,4.0,3
Sf9bb5983fc5d19f9,calculus,D+,1.5,3
Sf9e93eefb94f56f9,precalculus,C+,2.5,2
Sf9eb1867987452de,calculus,B,3.0,3
Sfa08a4669294b97a,calculus,B,3.0,3
Sfa1862e5a1be2c9b,calculus,A,4.0,3
Sfa18f9292c96122a,calculus,C+,2.5,3
Sfa3a3e9d946cef88,calculus,B,3.0,3
Sfa64575f100ff4f5,precalculus,C,2.0,2
Sfa6cb996d370df17,precalculus,C+,2.5,2
Sfa7015465414c48e,calculus,C+,2.5,3
Sfa7111d5534b47d5,precalculus,C+,2.5,2
Sfa876edfa033259b,calculus,B,3.0,3
Sfa9561eb90bf391b,calculus,C+,2.5,3
Sfa9dc97f2a4260ae,calculus,A+,4.0,3
Sfaa698cc86ffb000,calculus,A+,4.0,3
Sfab0781836f88f4b,precalculus,A,4.0,2
Sfac1cd32e0fb0b6c,calculus,E,0.0,3
Sfac40c5265e9212e,calculus,D+,1.5,3
Sfac6767d06bbbc95,precalculus,A+,4.0,2
Sfad5882353d66d69,calculus,E,0.0,3
Sfae04725e15f519e,precalculus,C,2.0,2
Sfae6980b855c2a6d,precalculus,B,3.0,2
Sfb009d4dd964da4e,calculus,A+,4.0,3
Sfb066e6e786b8188,precalculus,C+,2.5,2
Sfb15de24f38ff14c,precalculus,A,4.0,2
Sfb3858a4c22814cb,precalculus,B+,3.5,2
Sfb5dec5fb4876a93,precalculus,D+,1.5,2
Sfb6db6cefdcd2ef1,calculus,C+,2.5,3
Sfb7087a42ff491b9,precalculus,B,3.0,2
Sfb79a5bbe7a03af2,calculus,E,0.0,3
Sfb88b9ea01604a7d,college_algebra,B+,3.5,1
Sfb8f8b58a4af3feb,calculus,B+,3.5,3
Sfba1aa75daaee202,calculus,C,2.0,3
Sfba65dffbf1aa3bc,precalculus,A,4.0,2
Sfbc058e4110a84fe,precalculus,C,2.0,2
Sfbda434215dabe12,calculus,C,2.0,3
Sfbe750252f2c4413,calculus,C+,2.5,3
Sfbec36365e217e84,calculus,C,2.0,3
Sfbf7b9df4826f367,college_algebra,B,3.0,1
Sfbfe4874fad38d24,precalculus,B,3.0,2
Sfc0076384c1a4a9a,precalculus,A+,4.0,2
Sfc2350868e0f3204,precalculus,C+,2.5,2
Sfc2bf66560583876,calculus,A,4.0,3
Sfc33b835e20409b1,precalculus,E,0.0,2
Sfc3f24d278cebb5e,calculus,B+,3.5,3
Sfc54bcb174e42d24,calculus,B,3.0,3
Sfc6931140c7b5488,precalculus,D+,1.5,2
Sfc765e3bd989040f,precalculus,C,2.0,2
Sfc8771af74b62edc,college_algebra,D+,1.5,1
Sfc8d01ac5ed89184,precalculus,E,0.0,2
Sfc9471ded2c47032,calculus,B,3.0,3
Sfc9a8cb0b7003d3a,college_algebra,A,4.0,1
Sfcaba9421ff8a244,precalculus,B,3.0,2
Sfcb14a1a15e2f1ff,calculus,C,2.0,3
Sfcb6bcb46b0ec840,precalculus,A+,4.0,2
Sfcbcff8909a39989,precalculus,C,2.0,2
Sfcc7a21372570a64,calculus,B,3.0,3
Sfcff9a6e0f595439,calculus,B+,3.5,3
Sfd0e8ea2d3dcd8c3,calculus,C+,2.5,3
Sfd1998bcedb7a814,precalculus,A,4.0,2
Sfd1ff5e038298f12,calculus,D+,1.5,3
Sfd26dc129f0b854a,calculus,E,0.0,3
Sfd35496ebb965464,precalculus,D+,1.5,2
Sfd54e719f714bdd9,precalculus,C+,2.5,2
Sfd7bf052ac32c7ab,calculus,C,2.0,3
Sfd7ea5f7e5925eaf,precalculus,C+,2.5,2
Sfd91ddd5d44193f4,calculus,C+,2.5,3
Sfdbbcdd0c073d1bc,calculus,C,2.0,3
Sfdcb5761290c385b,precalculus,A+,4.0,2
Sfdcfbefbbe662b82,precalculus,C+,2.5,2
Sfde2c0d1fd34f2a6,calculus,B+,3.5,3
Sfdf84da18f2a2490,calculus,B,3.0,3
Sfe3918a247746eeb,calculus,C,2.0,3
Sfe443c6cc83e9df8,calculus,C,2.0,3
Sfe6cf9b74fde39f6,calculus,C+,2.5,3
Sfe8179e84bfa4cc5,calculus,B,3.0,3
Sfe86ad625d81f13f,precalculus,A,4.0,2
Sfe9bc0e21126c8c0,calculus,C+,2.5,3
Sfe9eea1f54854ce4,calculus,D+,1.5,3
Sfea019092a0d1158,calculus,B,3.0,3
Sfea0a798dadf7543,calculus,C,2.0,3
Sfea7ebc5bae04fa0,precalculus,B+,3.5,2
Sfea9b6964bf7c7be,precalculus,A+,4.0,2
Sfeb2855a7a928b02,calculus,B,3.0,3
Sfec2d73573e27e2f,precalculus,C,2.0,2
Sfecefe2a1bcffcda,calculus,C+,2.5,3
Sfee05059b6f0b1bb,precalculus,C,2.0,2
Sfee1ed3a5138b3c0,calculus,A+,4.0,3
Sfef16c3ae009e655,precalculus,A,4.0,2
Sff08d3b927b3feff,calculus,B,3.0,3
Sff0b313971e89020,precalculus,C+,2.5,2
Sff167f54d24f866e,calculus,C+,2.5,3
Sff315b58b8b5ef35,calculus,A,4.0,3
Sff3b8d94d1f50cb2,calculus,B,3.0,3
Sff4e905da0e22201,college_algebra,C,2.0,1
Sff8f66776e66a212,calculus,A,4.0,3
Sff9ff52a15f1af09,calculus,B,3.0,3
Sffa15bdcb0e14634,precalculus,B+,3.5,2
Sffc1e90e290af574,precalculus,B,3.0,2
Sffc62f216be57e22,calculus,B,3.0,3
Sffdc134559b77cd1,precalculus,E,0.0,2
Sffdfdfaf71649f4f,calculus,E,0.0,3
Sfffc0eb83c36540e,precalculus,E,0.0,2
Sffffe898fc7ff37b,precalculus,B+,3.5,2
